colpushtext_image,colpushtext_image/_alt,link,link/_text,link/_title,colpushtext_link,colpushtext_link/_text,colpushtext_link/_title,jobtitletext_link,jobtitletext_link/_text,jobtitletext_link/_title,name_value,jobinfotext_value_1,label,jobinfotext_value_2,views_value,viewnumber_value,viewnumber_value_numbers,textgraycol_descriptions,whatdowe_label,whatdowe_descriptions,"_PAGE_NUMBER"
"http://images.vietnamworks.com/pictureofcompany/61/10216792.png","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/hse-engineer-3-590507-jd","","","http://www.vietnamworks.com/hse-engineer-3-590507-jd","HSE Engineer","","Công Ty TNHH Friwo Việt Nam","Bien Hoa, Dong Nai","|","Experienced (Non-Manager)","Posted: 18/08/2015","Views: 1940","1940","Safety Auditing Of Isssrs; HSE; SHE Officer","What do we offer?","To be contributed Social Insurance, Health Insurance and Unemployment Insurance; Company provides lunch and company buses from HCMC to Amata IZ(Bien Hoa); Team activities","1"
"http://images.vietnamworks.com/pictureofcompany/22/10215130.png","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/thu-ky-du-an-12-590405-jd","","","http://www.vietnamworks.com/thu-ky-du-an-12-590405-jd","Thư Ký Dự Án","","Công Ty TNHH Structures Việt Nam","Ha Noi","|","Experienced (Non-Manager)","Posted: 18/08/2015","Views: 4382","4382","Có Tinh Thần Làm Việc Nhóm, Giao Tiếp Tốt.; Sử Dụng Thành Thạo Các Phần Mềm Vi Tính Văn Phòng; Có Khả Năng Thích Ứng Tốt, Cẩn Thận Và Tư Duy Logic Tốt","What do we offer?","Các chế độ theo quy định của Luật Lao Động Việt Nam hiện hành.","1"
"http://images.vietnamworks.com/pictureofcompany/46/7843559.png","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/pho-phong-nhan-su-phu-trach-tuyen-dung-3-590409-jd","","","http://www.vietnamworks.com/pho-phong-nhan-su-phu-trach-tuyen-dung-3-590409-jd","Phó Phòng Nhân Sự (phụ Trách Tuyển Dụng)","","Tập Đoàn Vàng Bạc Đá Quý DOJI","Ha Noi","|","Manager","Posted: 18/08/2015","Views: 1940","1940","Phó Phòng; Human Resource; Recruitment","What do we offer?","Lương cạnh tranh, thưởng doanh thu, thưởng kỳ, thưởng đột xuất, thưởng lễ tết, lương tháng 13; Chế độ chăm sóc đặc biệt dành cho cá nhân và Người thân; Cử đi học các khóa đào tạo, hội thảo, hội nghị nâng cao, chuyên sâu","1"
"http://images.vietnamworks.com/pictureofcompany/df/2068449.gif","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/nhan-vien-phap-che-03-nguoi-589928-jd","","","http://www.vietnamworks.com/nhan-vien-phap-che-03-nguoi-589928-jd","Nhân Viên Pháp Chế: 03 Người","","Công Ty Cổ Phần Công Trình Viettel","Ha Noi","|","Experienced (Non-Manager)","Posted: 17/08/2015","Views: 2409","2409","Tiếng Anh; Pháp Lý; Luật","What do we offer?","Môi trường năng động, có cơ hội thăng tiến; Chế độ lương, thưởng, chính sách đảm bảo công khai, theo năng lực; Được đào tạo phát triển tại các thị trường Tập Đoàn Viễn Thông Quân Đội","1"
"http://images.vietnamworks.com/pictureofcompany/46/7843559.png","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/nu-truong-phong-mua-hang-589997-jd","","","http://www.vietnamworks.com/nu-truong-phong-mua-hang-589997-jd","Nữ Trưởng Phòng Mua Hàng","","Tập Đoàn Vàng Bạc Đá Quý DOJI","Ha Noi","|","Manager","Posted: 17/08/2015","Views: 1571","1571","Cung Ứng Hàng Kĩ Thuật, Xây Dựng Cơ Bản; Cung Ứng Thực Phẩm, Nguyên Vật Liệu, Ấn Phẩm Phục Vụ Quảng Cáo; Purchasing Manager","What do we offer?","Lương cạnh tranh, thưởng doanh thu, thưởng kỳ, thưởng đột xuất, thưởng lễ tết, lương tháng 13; Chế độ chăm sóc đặc biệt dành cho cá nhân và Người thân; Cử đi học các khóa đào tạo, hội thảo, hội nghị nâng cao, chuyên sâu","1"
"http://images.vietnamworks.com/pictureofcompany/a2/10163565.png","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/it-sales-executive-589010-jd","","","http://www.vietnamworks.com/it-sales-executive-589010-jd","IT Sales Executive","","RAMS Solutions","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 14/08/2015","Views: 7376","7376","English - Intermediate Level; Hrms/hcm/it Solutions; IT Sales Executive","What do we offer?","Attractive salary, yearly bonus; Active, open-minded and professional environment; Travel incentive","1"
"http://images.vietnamworks.com/pictureofcompany/a2/10163565.png","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/peoplesoft-consultant-589016-jd","","","http://www.vietnamworks.com/peoplesoft-consultant-589016-jd","PeopleSoft Consultant","","RAMS Solutions","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 13/08/2015","Views: 1217","1217","IT - Software; Fresh Graduates; Consultant","What do we offer?","Attractive salary, yearly bonus; Travel incentive; Active, open-minded and professional environment","1"
"http://images.vietnamworks.com/pictureofcompany/e8/9556129.jpg","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/recruiter-executive-588979-jd","","","http://www.vietnamworks.com/recruiter-executive-588979-jd","Recruiter Executive","","Công Ty Cổ Phần Netnam","Ha Noi","|","Experienced (Non-Manager)","Posted: 13/08/2015","Views: 1870","1870","Recruitment Nhân Sự , Trainning Đào Tạo; Headhunting","What do we offer?","Thưởng các ngày Lễ, Tết, tháng lương 13, thưởng hiệu suất theo KPIs mỗi quý 1 lần; Nghỉ hè: Du lịch nghỉ dưỡng trong nước hoặc Du lịch khám phá nước ngoài; Teambuilding; Khám sức khỏe; BHXH, BHYT, BHTN theo quy định","1"
"http://images.vietnamworks.com/pictureofcompany/cd/7767991.jpg","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/vinacademy-tuyen-dung-truong-phong-to-chuc-dao-tao-588405-jd","","","http://www.vietnamworks.com/vinacademy-tuyen-dung-truong-phong-to-chuc-dao-tao-588405-jd","Vinacademy Tuyển Dụng: Trưởng Phòng Tổ Chức Đào Tạo","","Tập Đoàn Vingroup","Ha Noi","|","Manager","Posted: 11/08/2015","Views: 3433","3433","Tổ Chức Đào Tạo; Điều Phối; Trưởng Phòng Đào Tạo","What do we offer?","Lương hấp dẫn","1"
"http://images.vietnamworks.com/pictureofcompany/54/10141642.png","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/truong-bo-phan-nhan-su-3-587297-jd","","","http://www.vietnamworks.com/truong-bo-phan-nhan-su-3-587297-jd","Trưởng Bộ Phận Nhân Sự","","Công Ty Cổ Phần Công Nghiệp Vĩnh Tường","Ha Noi","|","Manager","Posted: 06/08/2015","Views: 1875","1875","Kỹ Năng Giao Tiếp, Thuyết Trình, Đàm Phán Tốt, Chấp Nhận Thách Thức, Phải Làm Được; Mô Hình Quản Trị và Phát Triển Nguồn Nhân Lực Hiện Đại; Human Resource Manager","What do we offer?","Mức đóng BHXH - BHYT cao, căn cứ trên lương cơ bản ký hợp đồng lao động; Du lịch 01 lần/ năm, khám sức khỏe 01 lần/ năm tại bệnh viện uy tín; Phúc lợi: Môi trường làm việc hiện đại, cởi mở. Các chế độ du lịch, ốm đau, sinh nhật, hiếu hỷ…","1"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/human-resource-officer-7-1-594777-jd","Agri Development","","http://www.vietnamworks.com/human-resource-officer-7-1-594777-jd","Human Resource Officer","","Agri Development","Binh Duong","|","Experienced (Non-Manager)","Posted: Today","Views: 37","37","2-3 Years Experience; Human Resource; English","What do we offer?","Salary increase (for good work performance)","2"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/nhan-vien-645-590867-jd","Công Ty Cổ Phần Thiết Kế - Xây Dựng HCD","","http://www.vietnamworks.com/nhan-vien-645-590867-jd","Nhân Viên","","Công Ty Cổ Phần Thiết Kế - Xây Dựng HCD","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 19/08/2015","Views: 1042","1042","- Tiếng Anh Giao Tiếp Tốt.; Office Software; - Giao Tiếp Tốt","What do we offer?","Thưởng lễ đẩy đủ; Hưởng đầy đủ các chế độ Bảo hiểm","2"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/nhan-vien-kinh-doanh-bat-dong-san-125-592558-jd","Công Ty Cổ Phần Đầu Tư Và Thương Mại Thủ Đô","","http://www.vietnamworks.com/nhan-vien-kinh-doanh-bat-dong-san-125-592558-jd","Nhân Viên Kinh Doanh Bất Động Sản","","Công Ty Cổ Phần Đầu Tư Và Thương Mại Thủ Đô","Ha Noi","|","Experienced (Non-Manager)","Posted: 25/08/2015","Views: 335","335","Kinh Nghiệm Bán Hàng Bất Động Sản; Ngoại Hình Ưa Nhìn, Kỹ Năng Giao Tiếp Tốt; Chịu Áp Lực Công Việc","What do we offer?","- Tham gia hoạt động team building thường kỳ của Công ty tổ chức 3 tháng/lần","2"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/nhan-vien-phong-tong-vu-tieng-nhat-n2-1-590658-jd","Kobe EN&M Viet Nam Co., Ltd","","http://www.vietnamworks.com/nhan-vien-phong-tong-vu-tieng-nhat-n2-1-590658-jd","Nhân Viên Phòng Tổng Vụ (Tiếng Nhật N2)","","Kobe EN&M Viet Nam Co., Ltd","Bien Hoa, Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 18/08/2015","Views: 1164","1164","Tiếng Nhật Từ N2; Nhân Viên Nhân Sự; Nhân Viên Phòng Tổng Vụ","What do we offer?","Lương, thưởng theo năng lực; Các chế độ theo quy định Nhà Nước & Luật Lao Động","2"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/can-bo-van-phong-quan-ly-dao-tao-tieng-nhat-luong-9-trieu-15-trieu-tuy-theo-nang-luc-1-590594-jd","Trung Tâm Xuất Khẩu Lao Động Số 09 Simco Sông Đà","","http://www.vietnamworks.com/can-bo-van-phong-quan-ly-dao-tao-tieng-nhat-luong-9-trieu-15-trieu-tuy-theo-nang-luc-1-590594-jd","Cán Bộ Văn Phòng Quản Lý Đào Tạo Tiếng Nhật ( Lương 9 Triệu - 15 Triệu Tùy Theo Năng Lực)","","Trung Tâm Xuất Khẩu Lao Động Số 09 Simco Sông Đà","Ha Noi","|","Experienced (Non-Manager)","Posted: 18/08/2015","Views: 1082","1082","Training; Tiếng Nhật; Đào Tạo","What do we offer?","Có tháng lương thứ 13 và thưởng theo khả năng làm việc; Cơ hội thăng tiến, phát triển nghề nghiệp tốt; Môi trường làm việc chuyên nghiệp, kỷ luật, năng động","2"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/japanese-interpreter-300-newly-graduated-can-apply-1-590549-jd","AG-VINA Engineering Co., Ltd.","","http://www.vietnamworks.com/japanese-interpreter-300-newly-graduated-can-apply-1-590549-jd","★☆★ Japanese Interpreter ($300) - Newly Graduated Can Apply★☆★","","AG-VINA Engineering Co., Ltd.","Ha Noi","|","Experienced (Non-Manager)","Posted: 18/08/2015","Views: 442","442","Chấp Nhận Sinh Viên Mới Tốt Nghiệp; Văn Phòng Công Ty 53 Quang Trung, Hà Nội; Phiên Dịch Tiếng Nhật - Trình Độ Cơ Bản","What do we offer?","Bonus and 13th-salary based on capability; Medical checking annually by authorized medical center; Annual leave according to Labor Law","2"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/phien-dich-tieng-han-luong-canh-tranh-1-1-590484-jd","Công Ty TNHH S-MAC Vina","","http://www.vietnamworks.com/phien-dich-tieng-han-luong-canh-tranh-1-1-590484-jd","Phiên Dịch Tiếng Hàn (Lương Cạnh Tranh )","","Công Ty TNHH S-MAC Vina","Bac Ninh, Ha Noi","|","Experienced (Non-Manager)","Posted: 18/08/2015","Views: 724","724","Tiếng Hàn; Phiên Dịch","What do we offer?","- Được hưởng các quyền lợi theo Quy định của Công ty và theo bộ Luật lao động; Được đào tạo về hệ thống ERP","2"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/nhan-vien-phien-dich-tieng-nhat-500-usd-700-usd-2-590468-jd","Công Ty TNHH Frontier Consulting Việt Nam","","http://www.vietnamworks.com/nhan-vien-phien-dich-tieng-nhat-500-usd-700-usd-2-590468-jd","Nhân Viên Phiên Dịch Tiếng Nhật (500 USD - 700 USD)","","Công Ty TNHH Frontier Consulting Việt Nam","Ha Noi","|","Experienced (Non-Manager)","Posted: 18/08/2015","Views: 635","635","Biết Thêm Tiếng Anh Là Một Lợi Thế; Thành Thạo Tin Học Văn Phòng; Tiếng Nhật Tối Thiểu N2","What do we offer?","Lương tháng 13; Thưởng quý và thưởng xét nâng lương hàng năm; Tăng thêm 5 ngày phép đặc biệt/năm khi đủ 1 năm thâm niên làm việc tại công ty; Khám sức khỏe định kỳ hàng năm; Du lịch hàng năm; Tham gia các khóa đào tạo của công ty","2"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/training-executive-7-1-594749-jd","Gentherm Vietnam Co., LTD.","","http://www.vietnamworks.com/training-executive-7-1-594749-jd","Training Executive","","Gentherm Vietnam Co., LTD.","Ha Nam, Ha Noi","|","Experienced (Non-Manager)","Posted: 01/09/2015","Views: 122","122","5+ Years Experienced In Training Management Job; Working In Production (automotive) Industry Is Prefered; Bachelor Degree; Familiar With ISO Standard, Document & Record Control System","What do we offer?","Training opportunities; 5-day-per-week Production Environment; Shuttle bus from Ha Noi; Canteen facilities; Professional working environment","2"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/chuyen-vien-nhan-su-52-594747-jd","Công Ty Cổ Phần Găng Tay Nam Việt","","http://www.vietnamworks.com/chuyen-vien-nhan-su-52-594747-jd","Chuyên Viên Nhân Sự","","Công Ty Cổ Phần Găng Tay Nam Việt","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 01/09/2015","Views: 295","295","Human Resource; Luật; Nhân Sự","What do we offer?","Cty có hỗ trợ xe đưa rước từ Tp. HCM","2"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/recruitment-executive-20-1-585459-jd","Gentherm Vietnam Co., LTD.","","http://www.vietnamworks.com/recruitment-executive-20-1-585459-jd","Recruitment Executive","","Gentherm Vietnam Co., LTD.","Ha Nam, Ha Noi","|","Experienced (Non-Manager)","Posted: 01/09/2015","Views: 94","94","Bachelor Degree; 8+ Years Experienced In Recruiting Job; Working In Production (automotive) Industry Is Prefered; Familiar With ISO Standard, Document & Record Control System","What do we offer?","Training opportunities; 5-day-per-week Production Environment; Shuttle bus from Ha Noi; Canteen facilities; Professional working environment","2"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/nhan-vien-phong-hanh-chinh-kiem-quan-ly-chat-luong-iso-594740-jd","Handspan","","http://www.vietnamworks.com/nhan-vien-phong-hanh-chinh-kiem-quan-ly-chat-luong-iso-594740-jd","Nhân Viên Phòng Hành Chính Kiêm Quản Lý Chất Lượng ( ISO )","","Handspan","Ha Noi","|","Experienced (Non-Manager)","Posted: 01/09/2015","Views: 364","364","Quản Lý Chất Lượng; ISO","What do we offer?","Lương theo thỏa thuận; Có BHXH, YT; Các chế độ khác theo quy định của luật lao động.","2"
